id,y
0.0,69.88943894389439
1.0,69.88943894389439
2.0,69.88943894389439
3.0,69.88943894389439
4.0,69.88943894389439
5.0,69.88943894389439
6.0,69.88943894389439
7.0,69.88943894389439
8.0,69.88943894389439
9.0,69.88943894389439
10.0,69.88943894389439
11.0,69.88943894389439
12.0,69.88943894389439
13.0,69.88943894389439
14.0,69.88943894389439
15.0,69.88943894389439
16.0,69.88943894389439
17.0,69.88943894389439
18.0,69.88943894389439
19.0,69.88943894389439
20.0,69.88943894389439
21.0,69.88943894389439
22.0,69.88943894389439
23.0,69.88943894389439
24.0,69.88943894389439
25.0,69.88943894389439
26.0,69.88943894389439
27.0,69.88943894389439
28.0,69.88943894389439
29.0,69.88943894389439
30.0,69.88943894389439
31.0,69.88943894389439
32.0,69.88943894389439
33.0,69.88943894389439
34.0,69.88943894389439
35.0,69.88943894389439
36.0,69.88943894389439
37.0,69.88943894389439
38.0,69.88943894389439
39.0,69.88943894389439
40.0,69.88943894389439
41.0,69.88943894389439
42.0,69.88943894389439
43.0,69.88943894389439
44.0,69.88943894389439
45.0,69.88943894389439
46.0,69.88943894389439
47.0,69.88943894389439
48.0,69.88943894389439
49.0,69.88943894389439
50.0,69.88943894389439
51.0,69.88943894389439
52.0,69.88943894389439
53.0,69.88943894389439
54.0,69.88943894389439
55.0,69.88943894389439
56.0,69.88943894389439
57.0,69.88943894389439
58.0,69.88943894389439
59.0,69.88943894389439
60.0,69.88943894389439
61.0,69.88943894389439
62.0,69.88943894389439
63.0,69.88943894389439
64.0,69.88943894389439
65.0,69.88943894389439
66.0,69.88943894389439
67.0,69.88943894389439
68.0,69.88943894389439
69.0,69.88943894389439
70.0,69.88943894389439
71.0,69.88943894389439
72.0,69.88943894389439
73.0,69.88943894389439
74.0,69.88943894389439
75.0,69.88943894389439
76.0,69.88943894389439
77.0,69.88943894389439
78.0,69.88943894389439
79.0,69.88943894389439
80.0,69.88943894389439
81.0,69.88943894389439
82.0,69.88943894389439
83.0,69.88943894389439
84.0,69.88943894389439
85.0,69.88943894389439
86.0,69.88943894389439
87.0,69.88943894389439
88.0,69.88943894389439
89.0,69.88943894389439
90.0,69.88943894389439
91.0,69.88943894389439
92.0,69.88943894389439
93.0,69.88943894389439
94.0,69.88943894389439
95.0,69.88943894389439
96.0,69.88943894389439
97.0,69.88943894389439
98.0,69.88943894389439
99.0,69.88943894389439
100.0,69.88943894389439
101.0,69.88943894389439
102.0,69.88943894389439
103.0,69.88943894389439
104.0,69.88943894389439
105.0,69.88943894389439
106.0,69.88943894389439
107.0,69.88943894389439
108.0,69.88943894389439
109.0,69.88943894389439
110.0,69.88943894389439
111.0,69.88943894389439
112.0,69.88943894389439
113.0,69.88943894389439
114.0,69.88943894389439
115.0,69.88943894389439
116.0,69.88943894389439
117.0,69.88943894389439
118.0,69.88943894389439
119.0,69.88943894389439
120.0,69.88943894389439
121.0,69.88943894389439
122.0,69.88943894389439
123.0,69.88943894389439
124.0,69.88943894389439
125.0,69.88943894389439
126.0,69.88943894389439
127.0,69.88943894389439
128.0,69.88943894389439
129.0,69.88943894389439
130.0,69.88943894389439
131.0,69.88943894389439
132.0,69.88943894389439
133.0,69.88943894389439
134.0,69.88943894389439
135.0,69.88943894389439
136.0,69.88943894389439
137.0,69.88943894389439
138.0,69.88943894389439
139.0,69.88943894389439
140.0,69.88943894389439
141.0,69.88943894389439
142.0,69.88943894389439
143.0,69.88943894389439
144.0,69.88943894389439
145.0,69.88943894389439
146.0,69.88943894389439
147.0,69.88943894389439
148.0,69.88943894389439
149.0,69.88943894389439
150.0,69.88943894389439
151.0,69.88943894389439
152.0,69.88943894389439
153.0,69.88943894389439
154.0,69.88943894389439
155.0,69.88943894389439
156.0,69.88943894389439
157.0,69.88943894389439
158.0,69.88943894389439
159.0,69.88943894389439
160.0,69.88943894389439
161.0,69.88943894389439
162.0,69.88943894389439
163.0,69.88943894389439
164.0,69.88943894389439
165.0,69.88943894389439
166.0,69.88943894389439
167.0,69.88943894389439
168.0,69.88943894389439
169.0,69.88943894389439
170.0,69.88943894389439
171.0,69.88943894389439
172.0,69.88943894389439
173.0,69.88943894389439
174.0,69.88943894389439
175.0,69.88943894389439
176.0,69.88943894389439
177.0,69.88943894389439
178.0,69.88943894389439
179.0,69.88943894389439
180.0,69.88943894389439
181.0,69.88943894389439
182.0,69.88943894389439
183.0,69.88943894389439
184.0,69.88943894389439
185.0,69.88943894389439
186.0,69.88943894389439
187.0,69.88943894389439
188.0,69.88943894389439
189.0,69.88943894389439
190.0,69.88943894389439
191.0,69.88943894389439
192.0,69.88943894389439
193.0,69.88943894389439
194.0,69.88943894389439
195.0,69.88943894389439
196.0,69.88943894389439
197.0,69.88943894389439
198.0,69.88943894389439
199.0,69.88943894389439
200.0,69.88943894389439
201.0,69.88943894389439
202.0,69.88943894389439
203.0,69.88943894389439
204.0,69.88943894389439
205.0,69.88943894389439
206.0,69.88943894389439
207.0,69.88943894389439
208.0,69.88943894389439
209.0,69.88943894389439
210.0,69.88943894389439
211.0,69.88943894389439
212.0,69.88943894389439
213.0,69.88943894389439
214.0,69.88943894389439
215.0,69.88943894389439
216.0,69.88943894389439
217.0,69.88943894389439
218.0,69.88943894389439
219.0,69.88943894389439
220.0,69.88943894389439
221.0,69.88943894389439
222.0,69.88943894389439
223.0,69.88943894389439
224.0,69.88943894389439
225.0,69.88943894389439
226.0,69.88943894389439
227.0,69.88943894389439
228.0,69.88943894389439
229.0,69.88943894389439
230.0,69.88943894389439
231.0,69.88943894389439
232.0,69.88943894389439
233.0,69.88943894389439
234.0,69.88943894389439
235.0,69.88943894389439
236.0,69.88943894389439
237.0,69.88943894389439
238.0,69.88943894389439
239.0,69.88943894389439
240.0,69.88943894389439
241.0,69.88943894389439
242.0,69.88943894389439
243.0,69.88943894389439
244.0,69.88943894389439
245.0,69.88943894389439
246.0,69.88943894389439
247.0,69.88943894389439
248.0,69.88943894389439
249.0,69.88943894389439
250.0,69.88943894389439
251.0,69.88943894389439
252.0,69.88943894389439
253.0,69.88943894389439
254.0,69.88943894389439
255.0,69.88943894389439
256.0,69.88943894389439
257.0,69.88943894389439
258.0,69.88943894389439
259.0,69.88943894389439
260.0,69.88943894389439
261.0,69.88943894389439
262.0,69.88943894389439
263.0,69.88943894389439
264.0,69.88943894389439
265.0,69.88943894389439
266.0,69.88943894389439
267.0,69.88943894389439
268.0,69.88943894389439
269.0,69.88943894389439
270.0,69.88943894389439
271.0,69.88943894389439
272.0,69.88943894389439
273.0,69.88943894389439
274.0,69.88943894389439
275.0,69.88943894389439
276.0,69.88943894389439
277.0,69.88943894389439
278.0,69.88943894389439
279.0,69.88943894389439
280.0,69.88943894389439
281.0,69.88943894389439
282.0,69.88943894389439
283.0,69.88943894389439
284.0,69.88943894389439
285.0,69.88943894389439
286.0,69.88943894389439
287.0,69.88943894389439
288.0,69.88943894389439
289.0,69.88943894389439
290.0,69.88943894389439
291.0,69.88943894389439
292.0,69.88943894389439
293.0,69.88943894389439
294.0,69.88943894389439
295.0,69.88943894389439
296.0,69.88943894389439
297.0,69.88943894389439
298.0,69.88943894389439
299.0,69.88943894389439
300.0,69.88943894389439
301.0,69.88943894389439
302.0,69.88943894389439
303.0,69.88943894389439
304.0,69.88943894389439
305.0,69.88943894389439
306.0,69.88943894389439
307.0,69.88943894389439
308.0,69.88943894389439
309.0,69.88943894389439
310.0,69.88943894389439
311.0,69.88943894389439
312.0,69.88943894389439
313.0,69.88943894389439
314.0,69.88943894389439
315.0,69.88943894389439
316.0,69.88943894389439
317.0,69.88943894389439
318.0,69.88943894389439
319.0,69.88943894389439
320.0,69.88943894389439
321.0,69.88943894389439
322.0,69.88943894389439
323.0,69.88943894389439
324.0,69.88943894389439
325.0,69.88943894389439
326.0,69.88943894389439
327.0,69.88943894389439
328.0,69.88943894389439
329.0,69.88943894389439
330.0,69.88943894389439
331.0,69.88943894389439
332.0,69.88943894389439
333.0,69.88943894389439
334.0,69.88943894389439
335.0,69.88943894389439
336.0,69.88943894389439
337.0,69.88943894389439
338.0,69.88943894389439
339.0,69.88943894389439
340.0,69.88943894389439
341.0,69.88943894389439
342.0,69.88943894389439
343.0,69.88943894389439
344.0,69.88943894389439
345.0,69.88943894389439
346.0,69.88943894389439
347.0,69.88943894389439
348.0,69.88943894389439
349.0,69.88943894389439
350.0,69.88943894389439
351.0,69.88943894389439
352.0,69.88943894389439
353.0,69.88943894389439
354.0,69.88943894389439
355.0,69.88943894389439
356.0,69.88943894389439
357.0,69.88943894389439
358.0,69.88943894389439
359.0,69.88943894389439
360.0,69.88943894389439
361.0,69.88943894389439
362.0,69.88943894389439
363.0,69.88943894389439
364.0,69.88943894389439
365.0,69.88943894389439
366.0,69.88943894389439
367.0,69.88943894389439
368.0,69.88943894389439
369.0,69.88943894389439
370.0,69.88943894389439
371.0,69.88943894389439
372.0,69.88943894389439
373.0,69.88943894389439
374.0,69.88943894389439
375.0,69.88943894389439
376.0,69.88943894389439
377.0,69.88943894389439
378.0,69.88943894389439
379.0,69.88943894389439
380.0,69.88943894389439
381.0,69.88943894389439
382.0,69.88943894389439
383.0,69.88943894389439
384.0,69.88943894389439
385.0,69.88943894389439
386.0,69.88943894389439
387.0,69.88943894389439
388.0,69.88943894389439
389.0,69.88943894389439
390.0,69.88943894389439
391.0,69.88943894389439
392.0,69.88943894389439
393.0,69.88943894389439
394.0,69.88943894389439
395.0,69.88943894389439
396.0,69.88943894389439
397.0,69.88943894389439
398.0,69.88943894389439
399.0,69.88943894389439
400.0,69.88943894389439
401.0,69.88943894389439
402.0,69.88943894389439
403.0,69.88943894389439
404.0,69.88943894389439
405.0,69.88943894389439
406.0,69.88943894389439
407.0,69.88943894389439
408.0,69.88943894389439
409.0,69.88943894389439
410.0,69.88943894389439
411.0,69.88943894389439
412.0,69.88943894389439
413.0,69.88943894389439
414.0,69.88943894389439
415.0,69.88943894389439
416.0,69.88943894389439
417.0,69.88943894389439
418.0,69.88943894389439
419.0,69.88943894389439
420.0,69.88943894389439
421.0,69.88943894389439
422.0,69.88943894389439
423.0,69.88943894389439
424.0,69.88943894389439
425.0,69.88943894389439
426.0,69.88943894389439
427.0,69.88943894389439
428.0,69.88943894389439
429.0,69.88943894389439
430.0,69.88943894389439
431.0,69.88943894389439
432.0,69.88943894389439
433.0,69.88943894389439
434.0,69.88943894389439
435.0,69.88943894389439
436.0,69.88943894389439
437.0,69.88943894389439
438.0,69.88943894389439
439.0,69.88943894389439
440.0,69.88943894389439
441.0,69.88943894389439
442.0,69.88943894389439
443.0,69.88943894389439
444.0,69.88943894389439
445.0,69.88943894389439
446.0,69.88943894389439
447.0,69.88943894389439
448.0,69.88943894389439
449.0,69.88943894389439
450.0,69.88943894389439
451.0,69.88943894389439
452.0,69.88943894389439
453.0,69.88943894389439
454.0,69.88943894389439
455.0,69.88943894389439
456.0,69.88943894389439
457.0,69.88943894389439
458.0,69.88943894389439
459.0,69.88943894389439
460.0,69.88943894389439
461.0,69.88943894389439
462.0,69.88943894389439
463.0,69.88943894389439
464.0,69.88943894389439
465.0,69.88943894389439
466.0,69.88943894389439
467.0,69.88943894389439
468.0,69.88943894389439
469.0,69.88943894389439
470.0,69.88943894389439
471.0,69.88943894389439
472.0,69.88943894389439
473.0,69.88943894389439
474.0,69.88943894389439
475.0,69.88943894389439
476.0,69.88943894389439
477.0,69.88943894389439
478.0,69.88943894389439
479.0,69.88943894389439
480.0,69.88943894389439
481.0,69.88943894389439
482.0,69.88943894389439
483.0,69.88943894389439
484.0,69.88943894389439
485.0,69.88943894389439
486.0,69.88943894389439
487.0,69.88943894389439
488.0,69.88943894389439
489.0,69.88943894389439
490.0,69.88943894389439
491.0,69.88943894389439
492.0,69.88943894389439
493.0,69.88943894389439
494.0,69.88943894389439
495.0,69.88943894389439
496.0,69.88943894389439
497.0,69.88943894389439
498.0,69.88943894389439
499.0,69.88943894389439
500.0,69.88943894389439
501.0,69.88943894389439
502.0,69.88943894389439
503.0,69.88943894389439
504.0,69.88943894389439
505.0,69.88943894389439
506.0,69.88943894389439
507.0,69.88943894389439
508.0,69.88943894389439
509.0,69.88943894389439
510.0,69.88943894389439
511.0,69.88943894389439
512.0,69.88943894389439
513.0,69.88943894389439
514.0,69.88943894389439
515.0,69.88943894389439
516.0,69.88943894389439
